split,environment,path_num,condition_id,source_id,stage1_safe_cost,teacher_safe_cost,stage1_mode,teacher_mode,teacher_valid,B_cost_only_safe_cost,B_cost_only_mode,B_cost_only_recovery,D_induced_coupling_safe_cost,D_induced_coupling_mode,D_induced_coupling_recovery
heldout,env000072,0,17,2,5.3877272605896,1.2195460796356201,-1,-1,True,6.215263843536377,-1,-0.19853660464286804,6.918320655822754,-1,-0.36720892786979675
heldout,env000072,0,17,3,4.02705192565918,0.5529142022132874,-1,-1,True,4.478725910186768,-1,-0.13001038134098053,4.224473476409912,-1,-0.05682605504989624
heldout,env000087,3,18,0,8.726398468017578,4.023745059967041,1,0,True,9.5579195022583,1,-0.1768195480108261,8.203801155090332,1,0.11112818121910095
heldout,env000087,3,18,1,9.539375305175781,2.747893810272217,1,1,True,8.347222328186035,1,0.17553651332855225,8.906097412109375,1,0.09324591606855392
heldout,env000087,3,18,2,9.782075881958008,3.375591993331909,1,1,True,9.78715991973877,1,-0.0007935769390314817,9.876510620117188,1,-0.014740495011210442
heldout,env000087,3,18,3,8.634204864501953,4.082177639007568,-1,-1,True,9.830022811889648,-1,-0.26270008087158203,8.639572143554688,-1,-0.0011790964053943753
heldout,env000092,2,19,0,7.080886363983154,1.822756052017212,1,1,True,8.232963562011719,1,-0.21910397708415985,7.725553512573242,1,-0.1226038783788681
heldout,env000092,2,19,1,6.7044758796691895,2.784911632537842,1,0,True,8.130776405334473,1,-0.3638926148414612,7.322323799133301,1,-0.1576317846775055
heldout,env000092,2,19,2,7.499910831451416,2.140941858291626,0,-1,True,8.437301635742188,1,-0.174919992685318,7.261345386505127,1,0.044517043977975845
heldout,env000092,2,19,3,7.0799784660339355,2.122662305831909,1,1,True,8.718925476074219,1,-0.3306117355823517,7.651307106018066,1,-0.11524958163499832
