sample_index,environment,path_num,method,lr,iterations,initial_total,final_total,total_improvement,total_improvement_pct,initial_cp_error_m,initial_obstacle,final_obstacle,initial_curvature,final_curvature,initial_curvature_max,final_curvature_max,initial_out_of_bound,final_out_of_bound,initial_endpoint,final_endpoint,initial_weighted_obstacle,final_weighted_obstacle,initial_weighted_curvature,final_weighted_curvature,initial_weighted_out_of_bound,final_weighted_out_of_bound,initial_weighted_endpoint,final_weighted_endpoint,initial_feasible,final_feasible,initial_smoothness,final_smoothness,initial_jerk,final_jerk,initial_quality,final_quality,initial_cost,final_cost,initial_dangerous_ratio,final_dangerous_ratio,initial_unsafe_margin_ratio,final_unsafe_margin_ratio,initial_min_esdf,final_min_esdf,initial_path_length,final_path_length,initial_curvature_violation_ratio,final_curvature_violation_ratio,initial_control_oob_ratio,final_control_oob_ratio,initial_control_oob_max,final_control_oob_max,initial_cp_error_max,init_target_alpha,init_initialized_alpha,init_rho,init_alpha_clipped,final_x_norm,final_rho,final_slack,final_hard_boundary_margin,final_active_flat_index,final_active_control_point,final_active_coordinate,final_active_is_upper
0,env000028,18,R,0.03,300,14.120255470275879,2.7852089405059814,11.335046529769897,80.27508109630848,0.0,9.246241569519043,2.5268423557281494,14.658866882324219,0.6489657163619995,86.41881561279297,3.1009199619293213,0.0,0.0,1.2092915773391724,0.0961245521903038,9.246241569519043,2.5268423557281494,3.6647167205810547,0.16224142909049988,0.0,0.0,1.2092915773391724,0.0961245521903038,14.12024974822998,2.7852084636688232,0.058035608381032944,0.010621428489685059,0.052785083651542664,0.004249113611876965,0.052785083651542664,0.004249113611876965,14.120255470275879,2.7852089405059814,0.4399999976158142,0.07999999821186066,0.4699999988079071,0.09000000357627869,-1.6023300886154175,-1.555902123451233,12.17909049987793,14.682929992675781,0.06122449040412903,0.19387754797935486,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
1,env000053,3,R,0.03,300,9.467486381530762,1.5819306373596191,7.885555744171143,83.29091193153802,0.0,9.181839942932129,0.9420532584190369,0.9411609768867493,0.0,4.595371723175049,1.397551417350769,0.0,0.0,0.050355568528175354,0.6398773193359375,9.181839942932129,0.9420532584190369,0.23529024422168732,0.0,0.0,0.0,0.050355568528175354,0.6398773193359375,9.467486381530762,1.5819306373596191,0.001515784882940352,0.003339269896969199,0.0009940899908542633,0.0005181279848329723,0.0009940899908542633,0.0005181279848329723,9.467486381530762,1.5819306373596191,0.3100000023841858,0.019999999552965164,0.33000001311302185,0.019999999552965164,-1.449889063835144,-1.3700236082077026,18.278919219970703,23.6155948638916,0.0714285746216774,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2,env000071,1,R,0.03,300,9.585968017578125,1.640151858329773,7.945816159248352,82.89007583457227,1.1920928955078125e-07,8.704936981201172,1.6335214376449585,2.1023285388946533,0.0,9.352002143859863,1.399126648902893,0.0,0.0,0.355448842048645,0.006630292162299156,8.704936981201172,1.6335214376449585,0.5255821347236633,0.0,0.0,0.0,0.355448842048645,0.006630292162299156,9.585968017578125,1.6401517391204834,0.002335905795916915,0.003066575387492776,0.0013696287060156465,0.0008770244312472641,0.0013696287060156465,0.0008770244312472641,9.585968017578125,1.640151858329773,0.46000000834465027,0.03999999910593033,0.47999998927116394,0.03999999910593033,-1.420353889465332,-1.194575548171997,16.846967697143555,23.759483337402344,0.13265305757522583,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-07,,,,,,,,,,,,
3,env000098,15,R,0.03,300,9.555397987365723,0.22938552498817444,9.326012462377548,97.59941422333773,2.384185791015625e-07,8.304899215698242,0.060149598866701126,3.0685720443725586,0.6573401689529419,18.43829917907715,2.8567845821380615,0.0,0.0,0.48335573077201843,0.00490069855004549,8.304899215698242,0.060149598866701126,0.7671430110931396,0.16433504223823547,0.0,0.0,0.48335573077201843,0.00490069855004549,9.555397987365723,0.22938533127307892,0.003083831164985895,0.0033181163016706705,0.0013566215056926012,0.0019701241981238127,0.0013566215056926012,0.0019701241981238127,9.555397987365723,0.22938552498817444,0.4300000071525574,0.0,0.46000000834465027,0.0,-1.275104284286499,0.24563144147396088,15.69437313079834,18.896841049194336,0.09183673560619354,0.0714285746216774,0.0,0.0,0.0,0.0,2.384185791015625e-07,,,,,,,,,,,,
4,env000079,19,R,0.03,300,8.78853988647461,0.9114906191825867,7.877049267292023,89.62864558895212,0.0,8.09712028503418,0.6145743131637573,1.5660032033920288,0.0,6.3347344398498535,1.2419540882110596,0.0,0.0,0.2999192774295807,0.29691624641418457,8.09712028503418,0.6145743131637573,0.3915008008480072,0.0,0.0,0.0,0.2999192774295807,0.29691624641418457,8.78853988647461,0.9114905595779419,0.0022381783928722143,0.0056816102005541325,0.001185613451525569,0.0007139391382224858,0.001185613451525569,0.0007139391382224858,8.78853988647461,0.9114906191825867,0.1899999976158142,0.019999999552965164,0.20000000298023224,0.019999999552965164,-1.3750029802322388,-0.7315186262130737,17.062971115112305,29.161731719970703,0.13265305757522583,0.0,0.0,0.01923076994717121,0.0,0.008764266967773438,0.0,,,,,,,,,,,,
5,env000064,16,R,0.03,300,8.92863941192627,2.1880109310150146,6.740628480911255,75.49446416110816,4.76837158203125e-07,7.7443342208862305,1.8581023216247559,3.550551652908325,1.3046271800994873,14.371979713439941,5.660171031951904,0.0,0.0,0.296662837266922,0.003751026000827551,7.7443342208862305,1.8581023216247559,0.8876379132270813,0.3261567950248718,0.0,0.0,0.296662837266922,0.003751026000827551,8.928635597229004,2.1880102157592773,0.021138811483979225,0.010183027014136314,0.039418093860149384,0.006875797174870968,0.039418093860149384,0.006875797174870968,8.92863941192627,2.1880109310150146,0.3499999940395355,0.03999999910593033,0.36000001430511475,0.05000000074505806,-1.517952561378479,-1.3547006845474243,20.390674591064453,23.747337341308594,0.09183673560619354,0.18367347121238708,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
6,env000073,2,R,0.03,300,8.008231163024902,1.8540124893188477,6.154218673706055,76.84866418593064,4.76837158203125e-07,7.717954635620117,1.8421587944030762,0.45072659850120544,0.011253547854721546,2.4534785747528076,1.4438711404800415,0.0,0.0,0.17759491503238678,0.009040286764502525,7.717954635620117,1.8421587944030762,0.11268164962530136,0.0028133869636803865,0.0,0.0,0.17759491503238678,0.009040286764502525,8.008231163024902,1.854012370109558,0.0009809486800804734,0.0026157500687986612,0.00032115637441165745,0.0007725206087343395,0.00032115637441165745,0.0007725206087343395,8.008231163024902,1.8540124893188477,0.44999998807907104,0.05999999865889549,0.46000000834465027,0.07999999821186066,-1.1630653142929077,-0.9554745554924011,13.463128089904785,18.168643951416016,0.08163265138864517,0.020408162847161293,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
7,env000098,8,R,0.03,300,7.787880897521973,1.0657554864883423,6.72212541103363,86.31520563151582,4.76837158203125e-07,7.642445087432861,0.40282610058784485,0.48315685987472534,0.0235518217086792,3.610280752182007,1.5584421157836914,0.0,0.0,0.024646813049912453,0.6570412516593933,7.642445087432861,0.40282610058784485,0.12078921496868134,0.0058879554271698,0.0,0.0,0.024646813049912453,0.6570412516593933,7.787880897521973,1.0657553672790527,0.00018326443387195468,0.005406542215496302,5.838513243361376e-05,0.0008838084759190679,5.838513243361376e-05,0.0008838084759190679,7.787880897521973,1.0657554864883423,0.6499999761581421,0.019999999552965164,0.6800000071525574,0.019999999552965164,-1.0417883396148682,-0.37341687083244324,10.432659149169922,14.590927124023438,0.08163265138864517,0.020408162847161293,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
8,env000075,2,R,0.03,300,7.496397018432617,2.68745493888855,4.808942079544067,64.15004525133254,4.76837158203125e-07,7.366703510284424,2.2499516010284424,0.4088095724582672,0.18803104758262634,3.9958178997039795,2.716217279434204,0.0,0.0,0.02749105542898178,0.3904955983161926,7.366703510284424,2.2499516010284424,0.1022023931145668,0.047007761895656586,0.0,0.0,0.02749105542898178,0.3904955983161926,7.496397018432617,2.68745493888855,0.00021959489095024765,0.0026905792765319347,0.00011937230010516942,0.0008770571439526975,0.00011937230010516942,0.0008770571439526975,7.496397018432617,2.68745493888855,0.23999999463558197,0.10000000149011612,0.23999999463558197,0.10000000149011612,-1.2015327215194702,-0.6520135402679443,13.131914138793945,14.267951965332031,0.020408162847161293,0.010204081423580647,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
9,env000096,17,R,0.03,300,9.09707260131836,1.6633433103561401,7.433729290962219,81.71562014229626,0.0,7.362326622009277,1.1882413625717163,6.255550384521484,1.8830066919326782,20.397174835205078,4.074968338012695,0.0,0.0,0.17085610330104828,0.004349616356194019,7.362326622009277,1.1882413625717163,1.563887596130371,0.47075167298316956,0.0,0.0,0.17085610330104828,0.004349616356194019,9.097070693969727,1.6633425951004028,0.010512541979551315,0.009721951559185982,0.016807854175567627,0.007184737827628851,0.016807854175567627,0.007184737827628851,9.09707260131836,1.6633433103561401,0.5299999713897705,0.03999999910593033,0.5699999928474426,0.05999999865889549,-1.1404790878295898,-0.41865307092666626,12.051583290100098,15.756647109985352,0.1734693944454193,0.2857142984867096,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
10,env000064,13,R,0.03,300,7.484281539916992,1.3679101467132568,6.116371393203735,81.72289298020678,0.0,7.218011856079102,1.163116693496704,0.9054061770439148,0.030889034271240234,4.711853504180908,1.5265355110168457,0.0,0.0,0.0399177223443985,0.1970711201429367,7.218011856079102,1.163116693496704,0.2263515442609787,0.007722258567810059,0.0,0.0,0.0399177223443985,0.1970711201429367,7.484281539916992,1.3679100275039673,0.0009170506964437664,0.006537644658237696,0.0005336567992344499,0.0007028331747278571,0.0005336567992344499,0.0007028331747278571,7.484281539916992,1.3679101467132568,0.3499999940395355,0.03999999910593033,0.36000001430511475,0.05999999865889549,-1.1648136377334595,-0.601425290107727,17.778169631958008,23.435169219970703,0.051020409911870956,0.020408162847161293,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
11,env000065,9,R,0.03,300,8.620216369628906,0.7305980920791626,7.889618277549744,91.52459682272901,4.76837158203125e-07,7.197836399078369,0.7280428409576416,3.9372096061706543,0.0,15.7604398727417,1.3902440071105957,0.0,0.0,0.43807774782180786,0.0025552494917064905,7.197836399078369,0.7280428409576416,0.9843024015426636,0.0,0.0,0.0,0.43807774782180786,0.0025552494917064905,8.620216369628906,0.7305980920791626,0.0006508479127660394,0.0019097368931397796,0.00038926940760575235,0.000289134361082688,0.00038926940760575235,0.000289134361082688,8.620216369628906,0.7305980920791626,0.30000001192092896,0.029999999329447746,0.33000001311302185,0.029999999329447746,-1.1581223011016846,-0.5934833288192749,9.151106834411621,17.696012496948242,0.23469388484954834,0.0,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
12,env000065,15,R,0.03,300,7.356253623962402,0.28638091683387756,7.069872707128525,96.10697331178176,0.0,7.1496710777282715,0.1533568948507309,0.5131604075431824,0.0,4.190434455871582,1.1950188875198364,0.0,0.0,0.07829213887453079,0.13302400708198547,7.1496710777282715,0.1533568948507309,0.1282901018857956,0.0,0.0,0.0,0.07829213887453079,0.13302400708198547,7.356253623962402,0.2863808870315552,0.0005930943298153579,0.0026894393377006054,0.0005902958801016212,0.00030742475064471364,0.0005902958801016212,0.00030742475064471364,7.356253623962402,0.28638091683387756,0.3499999940395355,0.009999999776482582,0.3700000047683716,0.009999999776482582,-1.3337466716766357,-0.15158997476100922,17.014572143554688,22.6204776763916,0.020408162847161293,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
13,env000040,9,R,0.03,300,7.489537715911865,1.5723899602890015,5.917147755622864,79.00551382566127,2.384185791015625e-07,7.1184797286987305,1.392871379852295,1.082521677017212,0.6276659965515137,5.784343242645264,3.177229642868042,0.0,0.0,0.10042756795883179,0.022601930424571037,7.1184797286987305,1.392871379852295,0.270630419254303,0.15691649913787842,0.0,0.0,0.10042756795883179,0.022601930424571037,7.489537715911865,1.572389841079712,0.0007529027061536908,0.002777525456622243,0.00031376429251395166,0.0007728501805104315,0.00031376429251395166,0.0007728501805104315,7.489537715911865,1.5723899602890015,0.20000000298023224,0.029999999329447746,0.20000000298023224,0.029999999329447746,-1.3597196340560913,-1.29691481590271,14.400762557983398,16.77056884765625,0.09183673560619354,0.09183673560619354,0.0,0.0,0.0,0.0,2.384185791015625e-07,,,,,,,,,,,,
14,env000070,19,R,0.03,300,7.523976802825928,0.0024333985056728125,7.521543404320255,99.96765808070063,4.76837158203125e-07,7.09885311126709,0.0001812726113712415,1.2345690727233887,0.0,5.928017616271973,1.2668484449386597,0.0,0.0,0.1164812445640564,0.0022520271595567465,7.09885311126709,0.0001812726113712415,0.30864226818084717,0.0,0.0,0.0,0.1164812445640564,0.0022520271595567465,7.523976802825928,0.0024332997854799032,0.0022400931920856237,0.002124639693647623,0.0012174027506262064,0.000986755476333201,0.0012174027506262064,0.000986755476333201,7.523976802825928,0.0024333985056728125,0.25,0.0,0.2800000011920929,0.0,-1.1937187910079956,0.9247816801071167,19.23587417602539,21.983915328979492,0.0714285746216774,0.0,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
15,env000071,13,R,0.03,300,7.703134536743164,1.378894329071045,6.324240207672119,82.0995683965552,1.430511474609375e-06,6.839238166809082,1.3723329305648804,1.830457329750061,0.0,7.129632472991943,1.3949288129806519,0.0,0.0,0.4062812626361847,0.0065613072365522385,6.839238166809082,1.3723329305648804,0.45761433243751526,0.0,0.0,0.0,0.4062812626361847,0.0065613072365522385,7.703134059906006,1.3788942098617554,0.0025863877963274717,0.0036394866183400154,0.002672641770914197,0.0011556199751794338,0.002672641770914197,0.0011556199751794338,7.703134536743164,1.378894329071045,0.18000000715255737,0.029999999329447746,0.2199999988079071,0.029999999329447746,-1.4003098011016846,-1.2773358821868896,19.29998779296875,22.50759506225586,0.0714285746216774,0.0,0.0,0.0,0.0,0.0,1.430511474609375e-06,,,,,,,,,,,,
16,env000065,10,R,0.03,300,7.071628093719482,0.2973136901855469,6.7743144035339355,95.79568260313916,0.0,6.756982803344727,0.07421409338712692,1.12558913230896,0.0,3.999455690383911,1.318222999572754,0.0,0.0,0.03324776515364647,0.2230994701385498,6.756982803344727,0.07421409338712692,0.28139728307724,0.0,0.0,0.0,0.03324776515364647,0.2230994701385498,7.071628093719482,0.2973135709762573,0.0022806725464761257,0.0027780579403042793,0.0017824330134317279,0.0011100465198978782,0.0017824330134317279,0.0011100465198978782,7.071628093719482,0.2973136901855469,0.20000000298023224,0.0,0.20999999344348907,0.0,-1.3281208276748657,0.2039368450641632,19.30569076538086,23.430763244628906,0.10204081982374191,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
17,env000075,7,R,0.03,300,7.0244855880737305,0.4132334291934967,6.611252158880234,94.11724283561647,0.0,6.667773246765137,0.21629740297794342,1.072521686553955,0.39902982115745544,6.4588623046875,2.342557191848755,0.0,0.004276275634765625,0.0885821282863617,0.09290216118097305,6.667773246765137,0.21629740297794342,0.26813042163848877,0.09975745528936386,0.0,0.004276275634765625,0.0885821282863617,0.09290216118097305,7.0244855880737305,0.41323328018188477,0.0011678581358864903,0.004456290043890476,0.0006918186554685235,0.001412897720001638,0.0006918186554685235,0.001412897720001638,7.0244855880737305,0.4132334291934967,0.3499999940395355,0.009999999776482582,0.3499999940395355,0.009999999776482582,-0.985809326171875,-0.21717454493045807,17.328445434570312,24.596864700317383,0.06122449040412903,0.0714285746216774,0.0,0.01923076994717121,0.0,0.00553131103515625,0.0,,,,,,,,,,,,
18,env000040,2,R,0.03,300,6.724930286407471,0.09813963621854782,6.626790650188923,98.54065942636002,0.0,6.594912528991699,0.0630112811923027,0.14460313320159912,0.12546122074127197,2.412221908569336,2.278228521347046,0.0,0.0,0.09386701881885529,0.0037627890706062317,6.594912528991699,0.0630112811923027,0.03615078330039978,0.03136530518531799,0.0,0.0,0.09386701881885529,0.0037627890706062317,6.724930286407471,0.09813937544822693,0.0002974335220642388,0.002651304006576538,0.0002380073710810393,0.0026333017740398645,0.0002380073710810393,0.0026333017740398645,6.724930286407471,0.09813963621854782,0.23000000417232513,0.0,0.25,0.0,-1.262349247932434,0.2562720477581024,19.834102630615234,24.275850296020508,0.010204081423580647,0.010204081423580647,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
19,env000075,3,R,0.03,300,6.672563076019287,0.7207809686660767,5.9517821073532104,89.19783956398237,4.76837158203125e-07,6.478545665740967,0.5581430196762085,0.5160455703735352,0.6333377361297607,4.00889253616333,2.5188021659851074,0.0,0.0,0.0650056004524231,0.004303379449993372,6.478545665740967,0.5581430196762085,0.1290113925933838,0.15833443403244019,0.0,0.0,0.0650056004524231,0.004303379449993372,6.672563076019287,0.7207808494567871,0.0009444071911275387,0.0020744544453918934,0.0005373008316382766,0.0011765619274228811,0.0005373008316382766,0.0011765619274228811,6.672563076019287,0.7207809686660767,0.38999998569488525,0.019999999552965164,0.4300000071525574,0.019999999552965164,-0.9833016395568848,-0.44394606351852417,17.729267120361328,19.308969497680664,0.051020409911870956,0.11224489659070969,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
20,env000053,7,R,0.03,300,6.983806133270264,0.6258800029754639,6.3579261302948,91.0381246123969,4.76837158203125e-07,6.367966175079346,0.5880783200263977,1.573495864868164,0.0,7.635694980621338,1.3879517316818237,0.0,0.0,0.22246608138084412,0.03780149295926094,6.367966175079346,0.5880783200263977,0.393373966217041,0.0,0.0,0.0,0.22246608138084412,0.03780149295926094,6.983806133270264,0.6258798241615295,0.0011538192629814148,0.003496497170999646,0.0006142366910353303,0.0015895997639745474,0.0006142366910353303,0.0015895997639745474,6.983806133270264,0.6258800029754639,0.23999999463558197,0.019999999552965164,0.25999999046325684,0.019999999552965164,-0.9221231937408447,-0.6306334733963013,14.853523254394531,20.552371978759766,0.09183673560619354,0.0,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
21,env000073,19,R,0.03,300,6.364980220794678,1.6933530569076538,4.671627163887024,73.39578446174282,4.76837158203125e-07,6.147644996643066,1.5420819520950317,0.6050187349319458,0.5977859497070312,3.70969820022583,2.9189133644104004,0.0,0.0,0.06608045101165771,0.0018241252982988954,6.147644996643066,1.5420819520950317,0.15125468373298645,0.1494464874267578,0.0,0.0,0.06608045101165771,0.0018241252982988954,6.364980220794678,1.6933525800704956,0.000620177888777107,0.007014475297182798,0.0002927319728769362,0.004372456576675177,0.0002927319728769362,0.004372456576675177,6.364980220794678,1.6933530569076538,0.4699999988079071,0.05000000074505806,0.550000011920929,0.09000000357627869,-0.8596760034561157,-0.48684602975845337,14.311005592346191,18.964336395263672,0.09183673560619354,0.13265305757522583,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
22,env000079,2,R,0.03,300,6.7893171310424805,0.16684192419052124,6.622475206851959,97.54258166218695,0.0,6.101341247558594,0.1142938956618309,1.6279398202896118,0.0,6.174586296081543,1.2260468006134033,0.0,0.0,0.2809908986091614,0.05254790559411049,6.101341247558594,0.1142938956618309,0.40698495507240295,0.0,0.0,0.0,0.2809908986091614,0.05254790559411049,6.7893171310424805,0.1668418049812317,0.00209315144456923,0.0022416189312934875,0.0016325260512530804,0.001160218263976276,0.0016325260512530804,0.001160218263976276,6.7893171310424805,0.16684192419052124,0.23000000417232513,0.009999999776482582,0.25,0.009999999776482582,-1.2548145055770874,-0.0016906820237636566,18.694568634033203,24.68438720703125,0.12244898080825806,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
23,env000070,11,R,0.03,300,6.266687870025635,0.719688892364502,5.546998977661133,88.5156416389132,0.0,5.864142417907715,0.7046644687652588,1.183672308921814,0.04531560093164444,5.702882289886475,1.5950366258621216,0.0,0.0,0.10662756115198135,0.003695359919220209,5.864142417907715,0.7046644687652588,0.2959180772304535,0.01132890023291111,0.0,0.0,0.10662756115198135,0.003695359919220209,6.266687870025635,0.7196887135505676,0.0015367827145382762,0.004934185184538364,0.0010147077264264226,0.002012009499594569,0.0010147077264264226,0.002012009499594569,6.266687870025635,0.719688892364502,0.15000000596046448,0.019999999552965164,0.1599999964237213,0.019999999552965164,-1.3546222448349,-0.5623442530632019,18.023086547851562,21.37435531616211,0.12244898080825806,0.0714285746216774,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
24,env000028,13,R,0.03,300,6.207947731018066,0.5753486156463623,5.632599115371704,90.73206411240179,0.0,5.815141201019287,0.5681677460670471,1.059112310409546,2.5725365048856474e-05,6.427130222320557,1.4001801013946533,0.0,0.0,0.12802855670452118,0.0071743931621313095,5.815141201019287,0.5681677460670471,0.2647780776023865,6.431341262214119e-06,0.0,0.0,0.12802855670452118,0.0071743931621313095,6.207947731018066,0.5753485560417175,0.0011470462195575237,0.0028976122848689556,0.00048763497034087777,0.0008133991505019367,0.00048763497034087777,0.0008133991505019367,6.207947731018066,0.5753486156463623,0.25,0.019999999552965164,0.25999999046325684,0.019999999552965164,-0.9878916144371033,-0.5977286100387573,15.4537992477417,20.21977424621582,0.09183673560619354,0.010204081423580647,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
25,env000079,12,R,0.03,300,6.091620445251465,0.6981340050697327,5.393486440181732,88.53943689787926,0.0,5.7524495124816895,0.6759662628173828,0.5848804116249084,0.0519556999206543,4.15732479095459,1.4822479486465454,0.0,0.0,0.19295062124729156,0.009178711101412773,5.7524495124816895,0.6759662628173828,0.1462201029062271,0.012988924980163574,0.0,0.0,0.19295062124729156,0.009178711101412773,6.091620445251465,0.6981338858604431,0.0006182498182170093,0.002837657229974866,0.0001306762860622257,0.0010034942533820868,0.0001306762860622257,0.0010034942533820868,6.091620445251465,0.6981340050697327,0.3199999928474426,0.029999999329447746,0.3499999940395355,0.03999999910593033,-0.946955144405365,-0.32736510038375854,11.135222434997559,14.774328231811523,0.08163265138864517,0.20408163964748383,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
26,env000028,14,R,0.03,300,6.223657131195068,0.8089630007743835,5.414694130420685,87.00180643436175,4.76837158203125e-07,5.712491512298584,0.5859361886978149,0.9094993472099304,0.0,5.455227375030518,1.3529677391052246,0.0,0.0,0.28379079699516296,0.22302675247192383,5.712491512298584,0.5859361886978149,0.2273748368024826,0.0,0.0,0.0,0.28379079699516296,0.22302675247192383,6.223657131195068,0.8089629411697388,0.0010685987072065473,0.004882477689534426,0.0002656886645127088,0.0005066952435299754,0.0002656886645127088,0.0005066952435299754,6.223657131195068,0.8089630007743835,0.15000000596046448,0.019999999552965164,0.1899999976158142,0.019999999552965164,-0.999423623085022,-0.8929877281188965,11.715460777282715,20.762550354003906,0.13265305757522583,0.0,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
27,env000028,1,R,0.03,300,6.269633769989014,1.078616976737976,5.191016793251038,82.79617253082606,4.76837158203125e-07,5.542807102203369,1.0725538730621338,1.9245684146881104,0.008391189388930798,8.285565376281738,1.4404592514038086,0.0,0.0,0.24568462371826172,0.0039651901461184025,5.542807102203369,1.0725538730621338,0.4811421036720276,0.0020977973472326994,0.0,0.0,0.24568462371826172,0.0039651901461184025,6.269633769989014,1.0786168575286865,0.001287693390622735,0.0033456869423389435,0.0009067155187949538,0.0011731572449207306,0.0009067155187949538,0.0011731572449207306,6.269633769989014,1.078616976737976,0.23000000417232513,0.03999999910593033,0.23999999463558197,0.03999999910593033,-1.113179087638855,-0.4151121973991394,16.444599151611328,18.818876266479492,0.051020409911870956,0.020408162847161293,0.0,0.0,0.0,0.0,4.76837158203125e-07,,,,,,,,,,,,
28,env000013,19,R,0.03,300,6.320464611053467,0.8829241991043091,5.437540411949158,86.03070733818811,0.0,5.530374526977539,0.6778402328491211,2.2372710704803467,0.7992938756942749,14.650497436523438,3.6357309818267822,0.0,0.0,0.230772465467453,0.005260004196316004,5.530374526977539,0.6778402328491211,0.5593177676200867,0.19982346892356873,0.0,0.0,0.230772465467453,0.005260004196316004,6.320464611053467,0.8829237222671509,0.0017268251394852996,0.005935720168054104,0.0009968060767278075,0.004877923522144556,0.0009968060767278075,0.004877923522144556,6.320464611053467,0.8829241991043091,0.4399999976158142,0.029999999329447746,0.5099999904632568,0.05000000074505806,-0.7944350838661194,-0.2996976971626282,13.125657081604004,17.78959846496582,0.16326530277729034,0.11224489659070969,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
29,env000071,18,R,0.03,300,5.786039352416992,0.6539686918258667,5.1320706605911255,88.69747245060327,0.0,5.4339919090271,0.5313394665718079,1.1028525829315186,0.4563111364841461,5.40048885345459,3.7282469272613525,0.0,0.0,0.07633424550294876,0.008551149629056454,5.4339919090271,0.5313394665718079,0.27571314573287964,0.11407778412103653,0.0,0.0,0.07633424550294876,0.008551149629056454,5.786039352416992,0.6539683938026428,0.0018261580262333155,0.003813930321484804,0.0012026362819597125,0.003031393513083458,0.0012026362819597125,0.003031393513083458,5.786039352416992,0.6539686918258667,0.23999999463558197,0.019999999552965164,0.25,0.019999999552965164,-1.1245759725570679,-0.46446382999420166,20.093507766723633,22.71828842163086,0.0714285746216774,0.030612245202064514,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
30,env000098,1,R,0.03,300,5.704447269439697,0.7717457413673401,4.932701528072357,86.47115653953371,0.0,5.372555732727051,0.7511230707168579,1.1325700283050537,0.07790474593639374,3.917875289916992,1.931227445602417,0.0,0.0,0.048748843371868134,0.0011462575057521462,5.372555732727051,0.7511230707168579,0.2831425070762634,0.019476186484098434,0.0,0.0,0.048748843371868134,0.0011462575057521462,5.704447269439697,0.771745502948761,0.0025301743298768997,0.005622039083391428,0.001680782763287425,0.0020876661874353886,0.001680782763287425,0.0020876661874353886,5.704447269439697,0.7717457413673401,0.2199999988079071,0.029999999329447746,0.23000000417232513,0.03999999910593033,-1.108766794204712,-0.450609415769577,18.686616897583008,24.156280517578125,0.10204081982374191,0.020408162847161293,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
31,env000098,16,R,0.03,300,5.565361022949219,0.35500282049179077,5.210358202457428,93.62120769833426,0.0,5.291801452636719,0.35310375690460205,0.6089732050895691,0.0,3.949209451675415,1.3995728492736816,0.0,0.0,0.1213165670633316,0.001898944261483848,5.291801452636719,0.35310375690460205,0.15224330127239227,0.0,0.0,0.0,0.1213165670633316,0.001898944261483848,5.565361022949219,0.3550027012825012,0.00039980633300729096,0.003020575502887368,0.00013135719927959144,0.0012366290902718902,0.00013135719927959144,0.0012366290902718902,5.565361022949219,0.35500282049179077,0.5,0.019999999552965164,0.5099999904632568,0.019999999552965164,-0.7831811904907227,-0.25192564725875854,10.90953254699707,17.86924171447754,0.19387754797935486,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
32,env000096,12,R,0.03,300,5.7118635177612305,0.8294151425361633,4.882448375225067,85.47907981419603,0.0,5.290597438812256,0.8137186765670776,1.2809665203094482,0.0543779619038105,5.755921363830566,1.697149395942688,0.0,0.0,0.10102473944425583,0.002101771766319871,5.290597438812256,0.8137186765670776,0.32024163007736206,0.013594490475952625,0.0,0.0,0.10102473944425583,0.002101771766319871,5.7118635177612305,0.829414963722229,0.001472978969104588,0.004430302884429693,0.0009617224568501115,0.0019783745519816875,0.0009617224568501115,0.0019783745519816875,5.7118635177612305,0.8294151425361633,0.25,0.029999999329447746,0.25999999046325684,0.03999999910593033,-1.1398873329162598,-0.3870132267475128,17.837799072265625,22.054546356201172,0.0714285746216774,0.030612245202064514,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
