path_id,center,sigma,center_cost,success_rate,perturbed_cost_mean,cost_multiplier_mean
40,8,0.2,0.003773069940507412,0.8125,0.005477519705891609,1.4517409801483154
40,9,0.2,0.0035341561306267977,0.78125,0.004916165489703417,1.3910436630249023
40,10,0.2,0.003683187998831272,0.9375,0.004554840736091137,1.2366570234298706
40,11,0.2,0.0034365388564765453,0.84375,0.00449953880161047,1.3093228340148926
40,12,0.2,0.00366940232925117,0.875,0.004403338767588139,1.2000151872634888
40,13,0.2,0.003556443378329277,0.71875,0.005092919338494539,1.4320260286331177
40,14,0.2,0.003958320710808039,0.9375,0.004582108464092016,1.157589077949524
40,15,0.2,0.003754508215934038,0.75,0.005370671395212412,1.4304592609405518
40,16,0.2,0.0035985035356134176,0.875,0.005023058969527483,1.3958745002746582
40,17,0.2,0.004610382951796055,0.84375,0.01051353756338358,2.2804043292999268
40,18,0.2,0.0034216376952826977,0.8125,0.004695952869951725,1.3724285364151
40,19,0.2,0.0035944196861237288,0.75,0.0050224740989506245,1.3972975015640259
40,20,0.2,0.0037158287595957518,0.84375,0.005110157188028097,1.3752403259277344
40,21,0.2,0.0038332983385771513,0.75,0.005007405765354633,1.3062916994094849
40,22,0.2,0.0034428026992827654,0.25,0.012634601444005966,3.6698591709136963
40,23,0.2,0.0032150987535715103,0.875,0.009369621984660625,2.9142563343048096
40,24,0.2,0.004015179350972176,0.9375,0.004466587677598,1.112425446510315
40,25,0.2,0.003691451856866479,0.84375,0.004927003290504217,1.3347060680389404
40,26,0.2,0.0033909243065863848,1.0,0.004422491416335106,1.3042142391204834
40,27,0.2,0.003458312712609768,0.65625,0.009595151990652084,2.7745184898376465
40,28,0.2,0.0044997395016252995,0.75,0.005692757666110992,1.2651305198669434
40,29,0.2,0.0026627567131072283,1.0,0.002848532982170582,1.0697685480117798
40,30,0.2,0.0037236795760691166,0.96875,0.004163889680057764,1.1182191371917725
40,31,0.2,0.0034522030036896467,1.0,0.004163669887930155,1.2060906887054443
40,0,0.5,0.0037681511603295803,0.4375,0.008051352575421333,2.1366851329803467
40,1,0.5,0.0033385029528290033,0.78125,0.005185719113796949,1.5533066987991333
40,2,0.5,0.003668457269668579,0.71875,0.005606281105428934,1.528239369392395
40,3,0.5,0.0037098084576427937,0.65625,0.007713825907558203,2.079305648803711
40,4,0.5,0.003977969288825989,0.53125,0.006811582017689943,1.7123265266418457
40,5,0.5,0.003707604017108679,0.53125,0.01170745212584734,3.157686710357666
