map_id,condition_id,source_id,path_num,strict_safe,max_esdf_violation,safe_cost,path_length,curvature_max,curvature_exceedance,jerk,endpoint_yaw_error,self_intersection,abnormal,mode_label,length_chord_ratio
env000022,2,24,0,True,0.0,0.7625823616981506,10.642313003540039,11.721940994262695,0.2448979616165161,0.000474736065370962,0.21859067678451538,False,False,1,1.2887768745422363
env000022,2,25,0,True,0.0,1.3053098917007446,10.64726734161377,17.446199417114258,0.23469386994838715,0.0007982636452652514,0.4695514738559723,False,False,1,1.2893768548965454
env000022,2,26,0,True,0.0,0.3184572756290436,10.315895080566406,6.675449848175049,0.20408162474632263,0.00016059116751421243,0.052342355251312256,False,False,0,1.2492479085922241
env000022,2,27,0,True,0.0,1.3035008907318115,10.639820098876953,14.275606155395508,0.27551019191741943,0.0005367962876334786,0.5340529680252075,False,False,1,1.2884749174118042
env000022,2,28,0,True,0.0,1.2131750583648682,10.752202987670898,14.527044296264648,0.2448979616165161,0.0006115820724517107,0.49329930543899536,False,False,1,1.3020844459533691
env000022,2,29,0,True,0.0,2.736124038696289,10.830270767211914,30.544591903686523,0.2551020383834839,0.0035217187833040953,1.022537112236023,False,False,1,1.3115384578704834
env000022,2,30,0,True,0.0,0.41137146949768066,11.266233444213867,5.283014297485352,0.20408162474632263,0.00026783617795445025,0.1254136562347412,False,False,1,1.364333152770996
env000022,2,31,0,True,0.0,1.053026556968689,11.014944076538086,11.647000312805176,0.23469386994838715,0.0003319516545161605,0.4904923439025879,False,False,1,1.3339022397994995
env000027,3,0,0,True,0.0,0.18373726308345795,12.881836891174316,3.350032091140747,0.020408162847161293,7.902696961537004e-05,0.09994843602180481,False,False,0,1.0055524110794067
env000027,3,1,0,True,0.0,0.20192287862300873,12.908283233642578,3.9226326942443848,0.020408162847161293,8.310651173815131e-05,0.11711619049310684,False,False,1,1.0076168775558472
env000027,3,2,0,True,0.0,0.288434237241745,12.883073806762695,3.958869695663452,0.020408162847161293,0.00012613830040208995,0.22306883335113525,False,False,-1,1.0056489706039429
env000027,3,3,0,True,0.0,0.5273294448852539,13.003290176391602,7.57042121887207,0.020408162847161293,0.00015990827523637563,0.36007463932037354,False,False,-1,1.0150330066680908
env000027,3,4,0,True,0.0,0.13218198716640472,12.841497421264648,2.8345272541046143,0.020408162847161293,6.41314109088853e-05,0.06796285510063171,False,False,0,1.0024036169052124
env000027,3,5,0,True,0.0,0.08218412101268768,12.88237190246582,1.2594263553619385,0.0,3.797322642640211e-05,0.12909451127052307,False,False,1,1.005594253540039
env000027,3,6,0,True,0.0,0.18853802978992462,12.911684036254883,3.8936922550201416,0.020408162847161293,0.00012431612412910908,0.129919171333313,False,False,-1,1.0078823566436768
env000027,3,7,0,True,0.0,0.23439262807369232,12.903827667236328,3.0256617069244385,0.020408162847161293,0.00010362226748839021,0.1915215700864792,False,False,0,1.007269024848938
env000027,3,8,0,True,0.0,0.11533545702695847,12.85604476928711,2.5865085124969482,0.020408162847161293,7.442063360940665e-05,0.07982948422431946,False,False,0,1.0035390853881836
env000027,3,9,0,True,0.0,0.7101402878761292,13.0330810546875,10.530345916748047,0.040816325694322586,0.00045189581578597426,0.34839463233947754,False,False,0,1.0173585414886475
env000027,3,10,0,True,0.0,0.3775155544281006,12.876094818115234,6.028224945068359,0.020408162847161293,0.00010699137055780739,0.20066803693771362,False,False,0,1.0051041841506958
env000027,3,11,0,True,0.0,0.326382577419281,12.943129539489746,4.7894392013549805,0.020408162847161293,9.060738375410438e-05,0.20796653628349304,False,False,-1,1.0103368759155273
env000027,3,12,0,True,0.0,0.6775038838386536,12.968162536621094,9.287378311157227,0.020408162847161293,0.0003211540461052209,0.3815016746520996,False,False,0,1.0122909545898438
env000027,3,13,0,True,0.0,0.13062751293182373,12.940347671508789,3.294537305831909,0.020408162847161293,9.236247569788247e-05,0.09530528634786606,False,False,1,1.0101197957992554
