阶段,step,sample_index,corrected,safe,deviation,length,length_ratio,length_penalty,obstacle,curvature,smoothness,jerk,dangerous_ratio,unsafe_margin_ratio,min_esdf,curvature_violation_ratio,control_oob_ratio,corrected_mean,corrected_median,safe_mean,safe_median,deviation_mean,deviation_median,length_mean,length_median,length_ratio_mean,length_ratio_median,length_penalty_mean,length_penalty_median,obstacle_mean,obstacle_median,curvature_mean,curvature_median,smoothness_mean,smoothness_median,jerk_mean,jerk_median,dangerous_ratio_mean,dangerous_ratio_median,unsafe_margin_ratio_mean,unsafe_margin_ratio_median,min_esdf_mean,min_esdf_median,curvature_violation_ratio_mean,curvature_violation_ratio_median,control_oob_ratio_mean,control_oob_ratio_median,relative_teacher_error_mean,relative_teacher_error_median
teacher,5,17,1.1306930780410767,0.6518746614456177,2.191096544265747,14.324625015258789,1.1642476320266724,0.00020299569587223232,0.16574791073799133,1.6331011056900024,0.0012886226177215576,0.0005051522748544812,0.0,0.0,0.1689871847629547,0.12244898080825806,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,5,18,3.115067958831787,0.7228355407714844,1.7283374071121216,20.492244720458984,1.2511574029922485,0.010232824832201004,0.549115777015686,0.40964755415916443,0.0023871585726737976,0.0011486889561638236,0.019999999552965164,0.029999999329447746,-0.3813064396381378,0.06122449040412903,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,5,19,1.6675801277160645,1.506428599357605,0.8057579398155212,19.85219955444336,1.087058424949646,0.0,1.1966263055801392,0.0,0.0009944732300937176,0.00023074662021826953,0.04999999701976776,0.04999999701976776,-0.5196498036384583,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,5,20,1.0869790315628052,1.0591007471084595,0.13939164578914642,21.24598503112793,1.0191019773483276,0.0,0.8442021012306213,0.4906144142150879,0.0021175381261855364,0.0014784915838390589,0.03999999910593033,0.03999999910593033,-0.380982905626297,0.08163265138864517,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,5,21,0.8210984468460083,0.752687394618988,0.34205520153045654,10.833890914916992,1.091422200202942,0.0,0.18295934796333313,0.2538108229637146,0.0005412313621491194,0.0004841451591346413,0.0,0.009999999776482582,0.11870629340410233,0.040816325694322586,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,5,22,0.6646025776863098,0.4718770384788513,0.9636275768280029,14.821962356567383,1.0483324527740479,0.0,0.05549773946404457,1.1618199348449707,0.001282788929529488,0.00067444535670802,0.0,0.0,0.16462862491607666,0.13265305757522583,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,5,23,0.579503059387207,0.4422740936279297,0.6861447095870972,15.195898056030273,1.1012041568756104,0.0,0.05394183099269867,0.0,0.00032245382317341864,9.432859951630235e-05,0.0,0.009999999776482582,0.10541687160730362,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,5,24,1.838573932647705,1.763256311416626,0.3765881359577179,18.70698356628418,1.0566054582595825,0.0,1.5517538785934448,0.13566330075263977,0.001377505250275135,0.0005933226202614605,0.05999999865889549,0.07999999821186066,-0.585372805595398,0.040816325694322586,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,5,25,0.715140700340271,0.6378225684165955,0.3865908086299896,13.826946258544922,1.0661665201187134,0.0,0.09641045331954956,0.9409683346748352,0.001338180503807962,0.0007086711702868342,0.0,0.0,0.2036590576171875,0.16326530277729034,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,5,26,1.538175344467163,1.4297271966934204,0.5422407984733582,12.378046989440918,1.1210945844650269,0.0,0.9881632924079895,0.6801542639732361,0.001432437333278358,0.0008505206787958741,0.03999999910593033,0.04999999701976776,-0.4143373370170593,0.17346937954425812,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,5,27,1.4522218704223633,1.269197940826416,0.9151193499565125,17.409358978271484,1.0482286214828491,0.0,0.9954765439033508,0.3950631022453308,0.0010094507597386837,0.0007907852414064109,0.04999999701976776,0.04999999701976776,-0.43827715516090393,0.040816325694322586,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,5,28,0.7348820567131042,0.5902237296104431,0.7232916355133057,19.482643127441406,0.9493911266326904,0.0,0.2275150567293167,0.7850099802017212,0.0023757063318043947,0.0015841089189052582,0.009999999776482582,0.019999999552965164,-0.13464581966400146,0.08163265138864517,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,5,29,1.2407965660095215,1.1991353034973145,0.20830649137496948,18.862653732299805,1.0118896961212158,0.0,0.9908068776130676,0.3182108402252197,0.0010063982335850596,0.0006324850837700069,0.03999999910593033,0.05999999865889549,-0.4926987588405609,0.05102040618658066,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,5,30,1.5283522605895996,1.4418485164642334,0.43251854181289673,15.542543411254883,1.02527916431427,0.0,1.2475638389587402,0.00879659689962864,0.000492387218400836,0.00018051416554953903,0.05999999865889549,0.07000000029802322,-0.4199419617652893,0.010204081423580647,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,5,31,0.22530603408813477,0.0894046425819397,0.6795069575309753,17.641361236572266,1.1209723949432373,0.0,0.019407710060477257,0.014693617820739746,0.0010305688483640552,0.00036915187956765294,0.0,0.0,0.31554433703422546,0.020408162847161293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,0,5.192426681518555,4.783052921295166,2.0468695163726807,17.1707820892334,0.9528271555900574,0.0,4.045888423919678,2.1907832622528076,0.005083522293716669,0.006436099298298359,0.11999999731779099,0.11999999731779099,-0.930539608001709,0.05102040618658066,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,1,3.516353130340576,3.181652545928955,1.6735033988952637,16.25078582763672,1.0678013563156128,0.0,2.9632859230041504,0.8129146695137024,0.0019468883983790874,0.0005901709664613008,0.07000000029802322,0.07999999821186066,-1.3733690977096558,0.0714285671710968,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,2,2.0454485416412354,1.590354561805725,2.2543110847473145,12.22184944152832,1.1545997858047485,2.115824827342294e-05,1.2391331195831299,0.01162643451243639,0.00131130067165941,0.000280005915556103,0.029999999329447746,0.029999999329447746,-1.4676498174667358,0.010204081423580647,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,3,3.703047037124634,3.027836322784424,3.3760530948638916,19.26909637451172,1.0974074602127075,0.0,2.5794730186462402,1.5547199249267578,0.0023281718604266644,0.0008001779788173735,0.05999999865889549,0.07000000029802322,-1.2999567985534668,0.10204081237316132,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,4,2.783684492111206,2.2352302074432373,2.7422709465026855,21.478145599365234,1.078601360321045,0.0,1.9429553747177124,0.0,0.0002318506594747305,5.309062180458568e-05,0.05999999865889549,0.07999999821186066,-0.8324910402297974,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,5,3.238680362701416,2.697420120239258,2.7063004970550537,17.904529571533203,1.0243141651153564,0.0,2.312926769256592,1.2896872758865356,0.0030438408721238375,0.002820984460413456,0.08999999612569809,0.14999999105930328,-0.6129559278488159,0.05102040618658066,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,6,3.0112385749816895,2.2500722408294678,3.7989447116851807,13.292901992797852,1.152624249458313,6.8868102971464396e-06,1.686184287071228,1.5589475631713867,0.004937199875712395,0.0033141965977847576,0.04999999701976776,0.05999999865889549,-0.909562885761261,0.18367347121238708,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,7,3.978196144104004,3.817377805709839,0.47089943289756775,9.148786544799805,1.1682535409927368,0.0003331926418468356,2.615485191345215,2.1910359859466553,0.0027549983933568,0.001873914385214448,0.10999999940395355,0.2199999988079071,-0.649402916431427,0.3163265287876129,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,8,2.11954927444458,1.6416722536087036,2.389385223388672,15.411664962768555,1.1252859830856323,0.0,1.5609718561172485,0.15477792918682098,0.0012848457554355264,0.00046121361083351076,0.05999999865889549,0.05999999865889549,-0.8019974231719971,0.06122449040412903,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,9,1.356190800666809,0.8930701613426208,2.315603017807007,11.332876205444336,1.1208761930465698,0.0,0.5475531816482544,0.2697206139564514,0.002159376163035631,0.0004037050239276141,0.019999999552965164,0.019999999552965164,-0.6393219828605652,0.06122449040412903,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,10,2.4821617603302,1.9294971227645874,2.3749916553497314,18.012283325195312,1.169706106185913,0.00038833156577311456,1.776591420173645,0.08198612183332443,0.0014874404296278954,0.0004608547897078097,0.07000000029802322,0.07000000029802322,-0.790771484375,0.040816325694322586,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,11,1.2879709005355835,0.8985579013824463,1.9262131452560425,12.002422332763672,1.1545662879943848,2.0851204681093805e-05,0.1458699107170105,1.6418465375900269,0.00200514099560678,0.0019946107640862465,0.0,0.009999999776482582,0.04494018107652664,0.18367347121238708,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,12,1.6979631185531616,1.5305782556533813,0.8369242548942566,23.107105255126953,1.1324235200881958,0.0,1.254548192024231,0.019710851833224297,0.0030264060478657484,0.0013002933701500297,0.07000000029802322,0.10999999940395355,-0.4388257563114166,0.020408162847161293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,13,3.032616376876831,2.697803497314453,1.674064040184021,20.73761749267578,1.04961097240448,0.0,2.498687982559204,0.44515377283096313,0.0027176609728485346,0.0019074124284088612,0.10999999940395355,0.10999999940395355,-0.7401434779167175,0.040816325694322586,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,14,2.049161672592163,1.872182846069336,0.8848941326141357,16.043750762939453,1.1499511003494263,0.0,1.365885615348816,0.7622541785240173,0.002050629584118724,0.0008560525602661073,0.04999999701976776,0.04999999701976776,-0.8052574992179871,0.10204081237316132,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,15,1.5544650554656982,1.2555251121520996,1.1454107761383057,17.910362243652344,1.168689250946045,0.0003492889809422195,1.2451505661010742,0.0,0.0015914724208414555,0.0006077529978938401,0.03999999910593033,0.03999999910593033,-0.7258791327476501,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,16,1.9357926845550537,1.8494631052017212,0.43164798617362976,17.481304168701172,1.093143343925476,0.0,1.8143781423568726,0.013208460994064808,0.0007685013115406036,0.00022662295668851584,0.05999999865889549,0.05999999865889549,-0.8286040425300598,0.020408162847161293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,17,1.0094050168991089,0.6248522996902466,1.5967129468917847,14.371492385864258,1.168056845664978,0.0003260505327489227,0.20526538789272308,0.6858636736869812,0.001081440830603242,0.0005594902904704213,0.009999999776482582,0.019999999552965164,-0.02344818226993084,0.12244898080825806,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,18,1.010118842124939,0.8481358289718628,0.8090494871139526,18.850658416748047,1.1509301662445068,8.652535825603991e-07,0.6456496119499207,0.6167441606521606,0.0018493091920390725,0.0008235833956860006,0.029999999329447746,0.029999999329447746,-0.3813064992427826,0.10204081237316132,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,19,1.3692846298217773,1.1745548248291016,0.973649263381958,20.547191619873047,1.1251144409179688,0.0,0.9037147164344788,0.09095282852649689,0.0018723808461800218,0.0005163403693586588,0.03999999910593033,0.03999999910593033,-0.5615201592445374,0.020408162847161293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,20,0.7256934642791748,0.6726951003074646,0.2649919390678406,21.89545440673828,1.0502549409866333,0.0,0.5579105019569397,0.3933200538158417,0.0021909147035330534,0.001521964673884213,0.019999999552965164,0.03999999910593033,-0.3673453629016876,0.06122449040412903,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,21,0.8450669050216675,0.5448925495147705,0.7445414066314697,11.688348770141602,1.1775014400482178,0.000756330497097224,0.013260040432214737,0.18697677552700043,0.0006280664820224047,0.00026662141317501664,0.0,0.0,0.42805635929107666,0.030612245202064514,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,22,0.2803889513015747,0.18321743607521057,0.4858575761318207,15.09537124633789,1.067670226097107,0.0,0.03540889173746109,0.3602255880832672,0.000736126909032464,0.00019412368419580162,0.0,0.0,0.16462862491607666,0.09183673560619354,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,23,0.3541814386844635,0.24538058042526245,0.5440043210983276,15.128350257873535,1.0963091850280762,0.0,0.06634536385536194,0.08859288692474365,0.0017451487947255373,0.0010924183297902346,0.0,0.009999999776482582,0.10541687905788422,0.020408162847161293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,24,1.1037126779556274,0.07898721843957901,2.992960214614868,21.177753448486328,1.1961591243743896,0.002130666980519891,0.003823842853307724,0.08119960129261017,0.002344253472983837,0.0006457038689404726,0.0,0.0,0.5094444155693054,0.040816325694322586,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,25,0.48904111981391907,0.3531535267829895,0.18856017291545868,15.201504707336426,1.172155737876892,0.000490877777338028,0.16787467896938324,0.20707404613494873,0.0010903278598561883,0.00048506323946639895,0.0,0.009999999776482582,0.12770386040210724,0.12244898080825806,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,26,1.179508090019226,1.0259268283843994,0.7679064869880676,12.530078887939453,1.134864330291748,0.0,0.8260684013366699,0.6400161981582642,0.001072568935342133,0.00045514400699175894,0.029999999329447746,0.04999999701976776,-0.48579466342926025,0.13265305757522583,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,27,1.1573476791381836,1.0875377655029297,0.3490493595600128,16.815746307373047,1.0124868154525757,0.0,0.9620068073272705,0.0,0.0004041226638946682,0.0001119420921895653,0.04999999701976776,0.04999999701976776,-0.5076949596405029,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,28,0.5336986780166626,0.5070392489433289,0.13329724967479706,20.803346633911133,1.013749122619629,0.0,0.4052775204181671,0.27872833609580994,0.0026355634909123182,0.0014765668893232942,0.019999999552965164,0.019999999552965164,-0.15137052536010742,0.06122449040412903,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,29,0.9845927953720093,0.9063882827758789,0.3910224139690399,19.40382957458496,1.0409210920333862,0.0,0.8535390496253967,0.07996385544538498,0.0008898660889826715,0.0004669853369705379,0.03999999910593033,0.03999999910593033,-0.5081945657730103,0.030612245202064514,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,30,1.0473277568817139,0.9624527096748352,0.4243755340576172,16.48961639404297,1.0877537727355957,0.0,0.7732660174369812,0.03720087930560112,0.0014043282717466354,0.0006000740104354918,0.029999999329447746,0.03999999910593033,-0.48086118698120117,0.05102040618658066,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,10,31,0.13195155560970306,0.07345260679721832,0.2924947142601013,17.325424194335938,1.100896954536438,0.0,0.041548874229192734,0.040691472589969635,0.000991861685179174,0.0005162924062460661,0.0,0.0,0.2983444631099701,0.020408162847161293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,0,4.097492694854736,3.5329766273498535,2.822580575942993,20.31475830078125,1.12729012966156,0.0,3.256321907043457,0.5982348322868347,0.005582339596003294,0.005667413584887981,0.10999999940395355,0.17999999225139618,-0.9253575801849365,0.06122449040412903,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,1,2.518742084503174,2.0584967136383057,2.3012266159057617,17.014806747436523,1.118003487586975,0.0,1.911970853805542,0.5044476389884949,0.003251483431085944,0.0011127307079732418,0.04999999701976776,0.04999999701976776,-1.3715680837631226,0.18367347121238708,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,2,1.5314784049987793,1.25603449344635,1.3619039058685303,12.214584350585938,1.1539134979248047,1.5315652490244247e-05,1.0087318420410156,0.11475973576307297,0.0030328137800097466,0.0006765087018720806,0.019999999552965164,0.019999999552965164,-1.4676498174667358,0.05102040618658066,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,3,2.788843870162964,2.360973358154297,2.10343074798584,20.297794342041016,1.1559934616088867,3.592186840251088e-05,2.0337436199188232,0.9049326181411743,0.003755935002118349,0.0012084560003131628,0.04999999701976776,0.05999999865889549,-1.237777829170227,0.08163265138864517,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,4,1.855250358581543,1.1564922332763672,3.16953706741333,23.25847625732422,1.1680070161819458,0.0003242534876335412,1.0157359838485718,0.3319624364376068,0.0024940369185060263,0.00286672031506896,0.03999999910593033,0.03999999910593033,-0.5679404139518738,0.020408162847161293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,5,2.850184440612793,2.608121871948242,1.2103132009506226,18.581241607666016,1.0630286931991577,0.0,1.6449310779571533,3.2930595874786377,0.01181404385715723,0.016031621024012566,0.07000000029802322,0.09999999403953552,-0.543761134147644,0.06122449040412903,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,6,2.7389793395996094,2.189600706100464,2.7468924522399902,12.393306732177734,1.0746206045150757,0.0,1.5175811052322388,2.2020792961120605,0.009082202799618244,0.009027257561683655,0.04999999701976776,0.05999999865889549,-0.8716011643409729,0.3163265287876129,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,7,3.5789308547973633,3.4224026203155518,0.782640814781189,8.902355194091797,1.1367855072021484,0.0,2.2270307540893555,3.9512887001037598,0.005501435603946447,0.004127585794776678,0.09999999403953552,0.11999999731779099,-0.5752328038215637,0.33673468232154846,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,8,1.8141658306121826,1.259207844734192,2.7747902870178223,15.630714416503906,1.141279935836792,0.0,1.1388015747070312,0.28562670946121216,0.002298762323334813,0.0006946950452402234,0.03999999910593033,0.04999999701976776,-0.7685774564743042,0.020408162847161293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,9,1.0582698583602905,0.7381239533424377,1.6007293462753296,11.575431823730469,1.1448662281036377,0.0,0.5163096785545349,0.08367478847503662,0.003026127815246582,0.0007057998445816338,0.019999999552965164,0.019999999552965164,-0.6393219828605652,0.030612245202064514,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,10,1.8513480424880981,1.6007298231124878,0.7184721827507019,18.064882278442383,1.1731218099594116,0.0005346192046999931,1.456563115119934,0.40860477089881897,0.0018179352628067136,0.0007321542361751199,0.04999999701976776,0.04999999701976776,-0.7550789713859558,0.0714285671710968,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,11,1.230295181274414,0.6363791823387146,1.1714556217193604,12.395771026611328,1.1924042701721191,0.0017981241689994931,0.0778975561261177,1.4023373126983643,0.0028274222277104855,0.0020657414570450783,0.0,0.009999999776482582,0.04494017735123634,0.15306122601032257,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,12,1.0901604890823364,0.8300538659095764,0.9966756701469421,23.821441650390625,1.1674314737319946,0.00030385711579583585,0.7609239816665649,0.14478622376918793,0.003568052314221859,0.0016468609683215618,0.029999999329447746,0.05999999865889549,-0.4388244152069092,0.030612245202064514,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,13,2.4660091400146484,2.0845422744750977,1.4733190536499023,23.132652282714844,1.1708329916000366,0.0004340145387686789,1.7194100618362427,1.0978790521621704,0.007524598389863968,0.007066292688250542,0.05999999865889549,0.07999999821186066,-0.8597992658615112,0.06122449040412903,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,14,1.4975613355636597,1.339470386505127,0.7904546856880188,15.803396224975586,1.1327234506607056,0.0,1.1695960760116577,0.557581901550293,0.0028862967155873775,0.0016187619185075164,0.03999999910593033,0.03999999910593033,-0.7006881833076477,0.06122449040412903,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,15,1.1515567302703857,0.9269267320632935,1.1231498718261719,17.52328109741211,1.1434314250946045,0.0,0.8659430146217346,0.08183372020721436,0.002478286623954773,0.0010601162211969495,0.029999999329447746,0.03999999910593033,-0.6969103217124939,0.030612245202064514,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,16,1.3939822912216187,1.1079158782958984,1.1601085662841797,18.653423309326172,1.1664384603500366,0.0002702237688936293,1.0352579355239868,0.19222307205200195,0.001540038618259132,0.0003255163610447198,0.029999999329447746,0.03999999910593033,-0.816510796546936,0.0714285671710968,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,17,0.8094882965087891,0.4041811525821686,0.9687026143074036,14.5494966506958,1.18252432346344,0.0010578332003206015,0.12185054272413254,0.8232864737510681,0.0023609239142388105,0.0015647303080186248,0.0,0.0,0.20994867384433746,0.1428571343421936,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,18,0.81763756275177,0.7227924466133118,0.47422561049461365,18.75942611694336,1.1453598737716675,0.0,0.5871016979217529,0.34748905897140503,0.001923824311234057,0.0007783518522046506,0.019999999552965164,0.029999999329447746,-0.3813064694404602,0.08163265138864517,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,19,1.2045629024505615,1.059578537940979,0.7249220013618469,20.88922119140625,1.143843173980713,0.0,0.7241259813308716,0.18789608776569366,0.003127738833427429,0.001221269485540688,0.029999999329447746,0.029999999329447746,-0.5326647758483887,0.05102040618658066,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,20,0.5488206744194031,0.48693373799324036,0.3094346225261688,22.329294204711914,1.071064829826355,0.0,0.44397297501564026,0.09114529937505722,0.002113993978127837,0.0012268880382180214,0.019999999552965164,0.029999999329447746,-0.4011545777320862,0.030612245202064514,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,21,0.4417979419231415,0.2810271382331848,0.6373240351676941,11.54345417022705,1.1629046201705933,0.0001665298332227394,0.04368004947900772,0.018716072663664818,0.001020846189931035,0.00048608495853841305,0.0,0.0,0.2773124575614929,0.010204081423580647,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,22,0.134254589676857,0.0612272210419178,0.36513686180114746,16.22071647644043,1.147264003753662,0.0,0.03275449946522713,0.0,0.0007775126141496003,0.0001957494969246909,0.0,0.0,0.16462862491607666,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,23,0.21004250645637512,0.10255756974220276,0.537424623966217,15.642973899841309,1.133602499961853,0.0,0.08562591671943665,0.0014442921383306384,0.003918609581887722,0.0028284159488976,0.0,0.009999999776482582,0.10541686415672302,0.010204081423580647,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,24,0.3012961745262146,0.05133109912276268,1.249825358390808,19.489158630371094,1.100784182548523,0.0,0.00939529575407505,0.051284100860357285,0.0021282515954226255,0.0011147200129926205,0.0,0.0,0.3836725056171417,0.05102040618658066,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,25,0.40684911608695984,0.3100622296333313,0.2283833622932434,15.121488571166992,1.1659859418869019,0.00025555110187269747,0.1192208081483841,0.31238460540771484,0.0018851946806535125,0.001650721300393343,0.0,0.019999999552965164,0.12546539306640625,0.1428571343421936,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,26,0.884208083152771,0.6689093708992004,0.741034209728241,12.899415016174316,1.1683155298233032,0.00033545951009728014,0.5622390508651733,0.21051578223705292,0.0016893468564376235,0.0009086421923711896,0.029999999329447746,0.029999999329447746,-0.41505396366119385,0.06122449040412903,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,27,0.661994457244873,0.5380679965019226,0.6196321845054626,17.36713981628418,1.0456866025924683,0.0,0.45273515582084656,0.01491236686706543,0.0010560002410784364,0.00023419701028615236,0.019999999552965164,0.029999999329447746,-0.4139489233493805,0.020408162847161293,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,28,0.38477519154548645,0.35214728116989136,0.1631394922733307,20.957744598388672,1.021272897720337,0.0,0.2400396317243576,0.09426841884851456,0.002381413010880351,0.0011616749688982964,0.009999999776482582,0.019999999552965164,-0.13464456796646118,0.040816325694322586,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,29,0.7246719598770142,0.6194677352905273,0.5260211825370789,20.430461883544922,1.0959949493408203,0.0,0.5462860465049744,0.0,0.0016415163408964872,0.0007268229965120554,0.019999999552965164,0.029999999329447746,-0.46613314747810364,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,30,0.6985647678375244,0.5925838351249695,0.5299046039581299,16.912338256835938,1.1156389713287354,0.0,0.5346723198890686,0.0,0.0012886866461485624,0.00029161726706661284,0.019999999552965164,0.029999999329447746,-0.4269530177116394,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,20,31,0.092447929084301,0.05211412161588669,0.20166903734207153,17.516738891601562,1.113053560256958,0.0,0.03173618018627167,0.0,0.0012975243153050542,0.0007305777398869395,0.0,0.0,0.3168356120586395,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,40,0,3.025357246398926,2.6332480907440186,1.9605169296264648,20.727066040039062,1.1501696109771729,2.8775971827599278e-08,2.460129976272583,0.6346002817153931,0.010453292168676853,0.01233673095703125,0.07999999821186066,0.07999999821186066,-0.7533447742462158,0.040816325694322586,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,40,1,2.1508898735046387,1.716542363166809,2.112506866455078,17.618886947631836,1.1576961278915405,5.9230751503491774e-05,1.5504077672958374,0.510253369808197,0.004804638214409351,0.0027931658551096916,0.03999999910593033,0.03999999910593033,-1.298761248588562,0.12244898080825806,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,40,2,1.3657387495040894,1.1783863306045532,0.9122086763381958,12.225610733032227,1.1549551486968994,2.4553735784138553e-05,0.9511505365371704,0.15497682988643646,0.008210845291614532,0.0032055710908025503,0.019999999552965164,0.019999999552965164,-1.4676498174667358,0.0714285671710968,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teacher,40,3,2.114353895187378,1.8379346132278442,1.3491195440292358,20.29338836669922,1.1557425260543823,3.2976880902424455e-05,1.6174545288085938,0.7553250789642334,0.005718324799090624,0.003737656632438302,0.03999999910593033,0.03999999910593033,-1.2144670486450195,0.08163265138864517,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
